Applicant_ID,1
Apcnt_1000032,0.56814444
Apcnt_1000048,0.2795166
Apcnt_1000052,0.38555896
Apcnt_1000076,0.77663094
Apcnt_1000080,0.113404244
Apcnt_1000084,0.30830956
Apcnt_1000104,0.39391753
Apcnt_1000116,0.634435
Apcnt_1000128,0.36299908
Apcnt_1000156,0.27742046
Apcnt_1000192,0.11807614
Apcnt_1000208,0.02701375
Apcnt_1000264,0.5328907
Apcnt_1000288,0.030130435
Apcnt_1000292,0.47273806
Apcnt_1000328,0.7009606
Apcnt_1000336,0.23071203
Apcnt_1000356,0.058510322
Apcnt_1000368,0.1485963
Apcnt_1000372,0.7829319
Apcnt_1000392,0.12881939
Apcnt_1000396,0.1028615
Apcnt_1000400,0.084014386
Apcnt_1000416,0.29195127
Apcnt_1000428,0.01691684
Apcnt_1000440,0.048321202
Apcnt_1000456,0.60658675
Apcnt_1000472,0.049689483
Apcnt_1000488,0.16865976
Apcnt_1000492,0.087049745
Apcnt_1000504,0.61250156
Apcnt_1000516,0.29639933
Apcnt_1000532,0.08733125
Apcnt_1000552,0.25616676
Apcnt_1000564,0.39251766
Apcnt_1000576,0.6994379
Apcnt_1000596,0.04824208
Apcnt_1000620,0.10193976
Apcnt_1000624,0.029762227
Apcnt_1000636,0.003134867
Apcnt_1000648,0.05227001
Apcnt_1000668,0.037968345
Apcnt_1000680,0.112297654
Apcnt_1000696,0.055166744
Apcnt_1000704,0.46728423
Apcnt_1000724,0.038144495
Apcnt_1000740,0.22963624
Apcnt_1000744,0.011177209
Apcnt_1000756,0.023162732
Apcnt_1000768,0.003788406
Apcnt_1000784,0.001015178
Apcnt_1000796,0.00519471
Apcnt_1000808,0.000850999
Apcnt_1000816,0.05157263
Apcnt_1000820,0.004276485
Apcnt_1000824,0.10748483
Apcnt_1000856,0.5313976
Apcnt_1000872,0.57448226
Apcnt_1000880,0.06972321
Apcnt_1000904,0.18955271
Apcnt_1000912,0.5771593
Apcnt_1000920,0.6695902
Apcnt_1000952,0.06298532
Apcnt_1000960,0.16330609
Apcnt_1000964,0.15099408
Apcnt_1000968,0.005291263
Apcnt_1000976,0.7141137
Apcnt_1000984,0.6316888
Apcnt_1000992,0.20614867
Apcnt_1000996,0.5666927
Apcnt_1001000,0.32305077
Apcnt_1001008,0.06766743
Apcnt_1001028,0.02919203
Apcnt_1001032,0.5842218
Apcnt_1001036,0.8484883
Apcnt_1001040,0.6381209
Apcnt_1001048,0.68970275
Apcnt_1001052,0.022975774
Apcnt_1001068,0.8285578
Apcnt_1001076,0.14714752
Apcnt_1001080,0.13220935
Apcnt_1001092,0.109801486
Apcnt_1001120,0.6818287
Apcnt_1001144,0.48210797
Apcnt_1001148,0.15790406
Apcnt_1001168,0.13904914
Apcnt_1001176,0.8396688
Apcnt_1001200,0.15548734
Apcnt_1001224,0.41942328
Apcnt_1001228,0.45241186
Apcnt_1001236,0.097433835
Apcnt_1001244,0.18841597
Apcnt_1001248,0.01874757
Apcnt_1001256,0.24836911
Apcnt_1001260,0.19072314
Apcnt_1001264,0.008729674
Apcnt_1001288,0.0505063
Apcnt_1001292,0.04931943
Apcnt_1001296,0.07287577
Apcnt_1001304,0.35080028
Apcnt_1001308,0.102101274
Apcnt_1001316,0.07060298
Apcnt_1001320,0.5788087
Apcnt_1001352,0.32655376
Apcnt_1001360,0.28618613
Apcnt_1001376,0.78834915
Apcnt_1001384,0.08514431
Apcnt_1001388,0.37660635
Apcnt_1001400,0.7512927
Apcnt_1001416,0.5386924
Apcnt_1001436,0.7062576
Apcnt_1001452,0.35886517
Apcnt_1001456,0.040766694
Apcnt_1001468,0.70598835
Apcnt_1001480,0.1425044
Apcnt_1001488,0.3847767
Apcnt_1001508,0.5913092
Apcnt_1001512,0.06117556
Apcnt_1001516,0.584809
Apcnt_1001528,0.41657725
Apcnt_1001532,0.15884724
Apcnt_1001548,0.00317849
Apcnt_1001552,0.010504489
Apcnt_1001572,0.15912595
Apcnt_1001580,0.011234555
Apcnt_1001584,0.041068677
Apcnt_1001624,0.057730235
Apcnt_1001632,0.025820198
Apcnt_1001668,0.07505264
Apcnt_1001692,0.024443027
Apcnt_1001700,0.020122975
Apcnt_1001708,0.08888335
Apcnt_1001716,0.081076145
Apcnt_1001732,0.053959735
Apcnt_1001752,0.4434245
Apcnt_1001760,0.02034117
Apcnt_1001764,0.022294594
Apcnt_1001776,0.2966457
Apcnt_1001780,0.34914023
Apcnt_1001788,0.732663
Apcnt_1001792,0.054418035
Apcnt_1001800,0.12747082
Apcnt_1001820,0.27234846
Apcnt_1001828,0.6803661
Apcnt_1001836,0.06238736
Apcnt_1001844,0.39712238
Apcnt_1001848,0.22493285
Apcnt_1001860,0.4721007
Apcnt_1001880,0.25153783
Apcnt_1001888,0.50550085
Apcnt_1001900,0.25485218
Apcnt_1001908,0.5341274
Apcnt_1001936,0.46473798
Apcnt_1001940,0.18781117
Apcnt_1001960,0.36188242
Apcnt_1001988,0.68984675
Apcnt_1002000,0.10700146
Apcnt_1002020,0.27350911
Apcnt_1002024,0.7715521
Apcnt_1002028,0.41151193
Apcnt_1002032,0.33001146
Apcnt_1002044,0.16251564
Apcnt_1002052,0.18365954
Apcnt_1002056,0.029526632
Apcnt_1002080,0.011798568
Apcnt_1002084,0.1405206
