Applicant_ID,default_status
Apcnt_1000032,0.31542856623726917
Apcnt_1000048,0.41353697524800076
Apcnt_1000052,0.4059091146383817
Apcnt_1000076,0.6937621588288096
Apcnt_1000080,0.16667692115858745
Apcnt_1000084,0.3650900936941924
Apcnt_1000104,0.33480164895821307
Apcnt_1000116,0.5735360163683776
Apcnt_1000128,0.5465345440451865
Apcnt_1000156,0.342631839829879
Apcnt_1000192,0.12358782814633688
Apcnt_1000208,0.024481179926477477
Apcnt_1000264,0.5728053277840199
Apcnt_1000288,0.042066927818728846
Apcnt_1000292,0.5902579766880395
Apcnt_1000328,0.6476594702410745
Apcnt_1000336,0.34908316805299056
Apcnt_1000356,0.06514720125356996
Apcnt_1000368,0.11024685967684113
Apcnt_1000372,0.7942843460772601
Apcnt_1000392,0.05104720554479593
Apcnt_1000396,0.08091280820901686
Apcnt_1000400,0.1106193450985077
Apcnt_1000416,0.2877830852810978
Apcnt_1000428,0.020422121308159864
Apcnt_1000440,0.05643752483528118
Apcnt_1000456,0.5081712161841314
Apcnt_1000472,0.042822164750539
Apcnt_1000488,0.14395854232019714
Apcnt_1000492,0.06604251831225694
Apcnt_1000504,0.5343107842591591
Apcnt_1000516,0.32403507153720523
Apcnt_1000532,0.129124113034372
Apcnt_1000552,0.23180964776367544
Apcnt_1000564,0.37220153913861004
Apcnt_1000576,0.7021255300237217
Apcnt_1000596,0.07713592259532771
Apcnt_1000620,0.09954045766639062
Apcnt_1000624,0.012300953262622257
Apcnt_1000636,0.004313499412805285
Apcnt_1000648,0.04079529318818905
Apcnt_1000668,0.023267971908485067
Apcnt_1000680,0.13996940795911259
Apcnt_1000696,0.04708210408441626
Apcnt_1000704,0.4900384680323853
Apcnt_1000724,0.038701778171845905
Apcnt_1000740,0.2378509672502287
Apcnt_1000744,0.016307766835578573
Apcnt_1000756,0.020965879491446678
Apcnt_1000768,0.005062249028916991
Apcnt_1000784,0.0039861274494264725
Apcnt_1000796,0.007975991726520361
Apcnt_1000808,0.0019293969714098995
Apcnt_1000816,0.019903377346306504
Apcnt_1000820,0.005191810629634449
Apcnt_1000824,0.05003247462411338
Apcnt_1000856,0.609746462430724
Apcnt_1000872,0.35110922555057206
Apcnt_1000880,0.06816449234798164
Apcnt_1000904,0.2328115052985953
Apcnt_1000912,0.6834670019969815
Apcnt_1000920,0.7440885082095295
Apcnt_1000952,0.06108679854461134
Apcnt_1000960,0.11384861345211543
Apcnt_1000964,0.16890467252067665
Apcnt_1000968,0.012426809130451787
Apcnt_1000976,0.5980910639876081
Apcnt_1000984,0.43646313103905326
Apcnt_1000992,0.2280041997419474
Apcnt_1000996,0.5492892721590266
Apcnt_1001000,0.1084241543119173
Apcnt_1001008,0.09166237387124543
Apcnt_1001028,0.025468360965925762
Apcnt_1001032,0.3223423246380861
Apcnt_1001036,0.5784258146321182
Apcnt_1001040,0.4884988940456997
Apcnt_1001048,0.5377896339800892
Apcnt_1001052,0.02594734069363195
Apcnt_1001068,0.7840010669183995
Apcnt_1001076,0.1169517661138666
Apcnt_1001080,0.21233252385399412
Apcnt_1001092,0.11988879181822146
Apcnt_1001120,0.6952924652752532
Apcnt_1001144,0.784677020346438
Apcnt_1001148,0.11759424120274058
Apcnt_1001168,0.12063263572733372
Apcnt_1001176,0.7662907860014574
Apcnt_1001200,0.14666512756921057
Apcnt_1001224,0.4268558005770653
Apcnt_1001228,0.5253216773720893
Apcnt_1001236,0.038203686034734306
Apcnt_1001244,0.29493506876216813
Apcnt_1001248,0.020453432957905193
Apcnt_1001256,0.297217049975731
Apcnt_1001260,0.17025222256316005
Apcnt_1001264,0.010313267828804604
Apcnt_1001288,0.05787912596963645
Apcnt_1001292,0.05653509536375213
Apcnt_1001296,0.06321125894238051
Apcnt_1001304,0.2792554730223949
Apcnt_1001308,0.08252709838820951
Apcnt_1001316,0.09551845935948122
Apcnt_1001320,0.34572405423979363
Apcnt_1001352,0.5667563810669487
Apcnt_1001360,0.27754899594823146
Apcnt_1001376,0.7864673950864951
Apcnt_1001384,0.0631941367945895
Apcnt_1001388,0.42699784574836896
Apcnt_1001400,0.8337700447105683
Apcnt_1001416,0.48928932751392884
Apcnt_1001436,0.5720431494198883
Apcnt_1001452,0.37148583281265274
Apcnt_1001456,0.05777052638223041
Apcnt_1001468,0.7110086292323206
Apcnt_1001480,0.14010443098433395
Apcnt_1001488,0.21687810463119284
Apcnt_1001508,0.46277962927024024
Apcnt_1001512,0.0403042427282975
Apcnt_1001516,0.4518748803585795
Apcnt_1001528,0.41930726226580806
Apcnt_1001532,0.18308467104034537
Apcnt_1001548,0.0067225907252831014
Apcnt_1001552,0.009734883394864075
Apcnt_1001572,0.20861452281359913
Apcnt_1001580,0.011209174831361085
Apcnt_1001584,0.021148088290841277
Apcnt_1001624,0.0853849657751082
Apcnt_1001632,0.01213871166835637
Apcnt_1001668,0.047621672256948716
Apcnt_1001692,0.016937604661956207
Apcnt_1001700,0.0204692377346109
Apcnt_1001708,0.14247191485481073
Apcnt_1001716,0.041186188492192424
Apcnt_1001732,0.0318440812103872
Apcnt_1001752,0.6073608441028671
Apcnt_1001760,0.010764163078837223
Apcnt_1001764,0.018575081907062394
Apcnt_1001776,0.3209103689062966
Apcnt_1001780,0.2296679583386816
Apcnt_1001788,0.6616348304152663
Apcnt_1001792,0.0172752524958014
Apcnt_1001800,0.16954274327460872
Apcnt_1001820,0.2674147392325051
Apcnt_1001828,0.7085767319692766
Apcnt_1001836,0.07457725006785175
Apcnt_1001844,0.3420341344765093
Apcnt_1001848,0.2372128857161287
Apcnt_1001860,0.43081243773210043
Apcnt_1001880,0.234932372076955
Apcnt_1001888,0.47798231668900065
Apcnt_1001900,0.25580681040649245
Apcnt_1001908,0.6702049333002849
Apcnt_1001936,0.2921138417864391
Apcnt_1001940,0.16355358808837303
Apcnt_1001960,0.3205186571355942
Apcnt_1001988,0.5616088590756664
Apcnt_1002000,0.12315371108284764
Apcnt_1002020,0.17639992404237625
Apcnt_1002024,0.5820914715530936
Apcnt_1002028,0.342891554880147
Apcnt_1002032,0.36370566164540435
Apcnt_1002044,0.1310266228659761
Apcnt_1002052,0.23896942494694326
Apcnt_1002056,0.019758454847009284
Apcnt_1002080,0.0163321492220177
Apcnt_1002084,0.11494824544692755
Apcnt_1002096,0.08177459405261067
Apcnt_1002112,0.00238245135523373
Apcnt_1002124,0.050835406486724535
Apcnt_1002140,0.03514312180104641
Apcnt_1002152,0.142951543942865
Apcnt_1002156,0.019999316152748574
Apcnt_1002168,0.08746361852859476
Apcnt_1002176,0.539921239626635
Apcnt_1002200,0.026254437684396472
Apcnt_1002228,0.5189352205268913
Apcnt_1002252,0.4067437260085246
Apcnt_1002268,0.5252514179993196
Apcnt_1002272,0.6360336082240616
Apcnt_1002276,0.9100173872115614
Apcnt_1002288,0.0530218548075086
Apcnt_1002304,0.6593093351220112
Apcnt_1002312,0.35820308724991373
Apcnt_1002320,0.3472838978464512
Apcnt_1002324,0.1871866168806692
Apcnt_1002336,0.24779139886095086
Apcnt_1002368,0.30989413497441104
Apcnt_1002384,0.03865675568996281
Apcnt_1002388,0.23892498003544516
Apcnt_1002400,0.12661399480677626
Apcnt_1002404,0.3889898366685776
Apcnt_1002412,0.5559142351142256
Apcnt_1002420,0.009989382093801116
Apcnt_1002424,0.10211930660200504
Apcnt_1002432,0.06875808443935845
Apcnt_1002444,0.1544425997654679
Apcnt_1002456,0.005623991265830982
Apcnt_1002468,0.008770840189256217
Apcnt_1002472,0.012845630876894769
Apcnt_1002484,0.03695574228259374
Apcnt_1002536,0.22733723054717012
Apcnt_1002568,0.18092564243270828
Apcnt_1002576,0.26288719908579544
Apcnt_1002580,0.023127884257329367
Apcnt_1002604,0.28341148248753495
Apcnt_1002612,0.4161733651156397
Apcnt_1002616,0.4158828294418379
Apcnt_1002624,0.03251188460980255
Apcnt_1002632,0.1414351375554655
Apcnt_1002636,0.601208677263306
Apcnt_1002644,0.4561682990777787
Apcnt_1002656,0.31653305038223184
Apcnt_1002672,0.5876987561609893
Apcnt_1002680,0.14316663709306976
Apcnt_1002700,0.24320485440031855
Apcnt_1002736,0.7093553012700674
Apcnt_1002756,0.10770661557223528
Apcnt_1002760,0.43367952334854165
Apcnt_1002768,0.4618302997125406
Apcnt_1002780,0.6514983377789899
Apcnt_1002784,0.005234693610918155
Apcnt_1002788,0.004820933890362706
Apcnt_1002796,0.048364021582832574
Apcnt_1002800,0.3637617523063153
Apcnt_1002808,0.4881936635756145
Apcnt_1002812,0.08309108984815057
Apcnt_1002832,0.38414400089994044
Apcnt_1002848,0.45006382466762446
Apcnt_1002852,0.015704719349700844
Apcnt_1002860,0.6405274203901754
Apcnt_1002868,0.036015508543093426
Apcnt_1002872,0.8176383618288687
Apcnt_1002888,0.5900815266331886
Apcnt_1002892,0.034142541193947475
Apcnt_1002896,0.4320199736463165
Apcnt_1002912,0.6857147377054529
Apcnt_1002932,0.24322778104940357
Apcnt_1002936,0.3074865219394147
Apcnt_1002980,0.04290028806188428
Apcnt_1002992,0.33117070584368746
Apcnt_1003000,0.13286862356818183
Apcnt_1003028,0.4858201174657515
Apcnt_1003036,0.01748636768583844
Apcnt_1003040,0.042798186772326254
Apcnt_1003048,0.8704671241336248
Apcnt_1003076,0.7632171973236797
Apcnt_1003080,0.6197507671142076
Apcnt_1003100,0.24166838016860126
Apcnt_1003148,0.2806013810824249
Apcnt_1003152,0.0031510024321077723
Apcnt_1003180,0.407294440407285
Apcnt_1003200,0.4748975613669898
Apcnt_1003208,0.6618755853313592
Apcnt_1003216,0.45369767603141364
Apcnt_1003224,0.11274819414848564
Apcnt_1003228,0.2064850322678207
Apcnt_1003232,0.2098385015296121
Apcnt_1003236,0.10964855059435118
Apcnt_1003276,0.22169057347283674
Apcnt_1003280,0.3432989098536527
Apcnt_1003308,0.3481467586817664
Apcnt_1003312,0.8167297458476932
Apcnt_1003324,0.20235737581625776
Apcnt_1003340,0.14058008908527278
Apcnt_1003356,0.056943491048611454
Apcnt_1003384,0.005448744858088063
Apcnt_1003400,0.0054190479191800435
Apcnt_1003412,0.4052663148306797
Apcnt_1003424,0.27999022094413845
Apcnt_1003428,0.026583272386880453
Apcnt_1003452,0.19409266546728288
Apcnt_1003456,0.02043777792687181
Apcnt_1003460,0.36952395196862386
Apcnt_1003484,0.0053740799402202865
Apcnt_1003504,0.04953165257952759
Apcnt_1003516,0.006396222918905325
Apcnt_1003520,0.007580461336488063
Apcnt_1003524,0.007296302195822336
Apcnt_1003532,0.014680718531622882
Apcnt_1003560,0.7739254654069883
Apcnt_1003584,0.11467618167639404
Apcnt_1003588,0.32730015167954335
Apcnt_1003600,0.06904778861625739
Apcnt_1003612,0.12149094433104121
Apcnt_1003620,0.34872848951050706
Apcnt_1003636,0.09916181113489193
Apcnt_1003656,0.36244150182528884
Apcnt_1003676,0.385718586662045
Apcnt_1003696,0.5123267432104931
Apcnt_1003720,0.14625927363502647
Apcnt_1003728,0.2784368483060796
Apcnt_1003732,0.6406452079052385
Apcnt_1003736,0.0111414009373248
Apcnt_1003740,0.4284329872859899
Apcnt_1003744,0.03915169284103475
Apcnt_1003752,0.26735797175771103
Apcnt_1003772,0.22605068334958228
Apcnt_1003780,0.23274425930357492
Apcnt_1003808,0.17586535880395626
Apcnt_1003812,0.0379176400576304
Apcnt_1003828,0.9038966982924493
Apcnt_1003840,0.03833614283230032
Apcnt_1003860,0.15628815418073708
Apcnt_1003864,0.12072289060423634
Apcnt_1003880,0.005288354538717436
Apcnt_1003888,0.49148007725585957
Apcnt_1003892,0.22030212387889603
Apcnt_1003896,0.28568165040363946
Apcnt_1003904,0.3037112376858408
Apcnt_1003924,0.41612210978745506
Apcnt_1003928,0.020151107813266265
Apcnt_1003964,0.09791095914539201
Apcnt_1003972,0.13739580611598715
Apcnt_1003984,0.14868292777701378
Apcnt_1004016,0.18000021423598617
Apcnt_1004028,0.03581392639407144
Apcnt_1004044,0.5828342018435407
Apcnt_1004048,0.09052576600875806
Apcnt_1004068,0.31660263373418196
Apcnt_1004096,0.26775370902095297
Apcnt_1004100,0.5068867318262944
Apcnt_1004128,0.2043644621074472
Apcnt_1004144,0.8288792413702721
Apcnt_1004152,0.2731599182718304
Apcnt_1004172,0.138145706331794
Apcnt_1004208,0.036310545280041996
Apcnt_1004216,0.44078560423168395
Apcnt_1004220,0.18677719163199144
Apcnt_1004228,0.47589808759823976
Apcnt_1004240,0.19095684393321025
Apcnt_1004248,0.1495808849013216
Apcnt_1004264,0.16721652561889722
Apcnt_1004272,0.43423673317357064
Apcnt_1004288,0.4648694757061319
Apcnt_1004292,0.011982508934344679
Apcnt_1004300,0.4660591142933117
Apcnt_1004304,0.22654755829901174
Apcnt_1004312,0.19276218673035192
Apcnt_1004316,0.6187153862205694
Apcnt_1004332,0.16977012942972242
Apcnt_1004344,0.2652970695932177
Apcnt_1004348,0.2982169989668455
Apcnt_1004352,0.811846221446629
Apcnt_1004384,0.018312045428492563
Apcnt_1004392,0.3949067848117091
Apcnt_1004404,0.004844500841860951
Apcnt_1004408,0.0036328645065728596
Apcnt_1004428,0.020304721125204987
Apcnt_1004432,0.334802220237377
Apcnt_1004452,0.227066085879197
Apcnt_1004456,0.15048900606772533
Apcnt_1004464,0.24060699987477774
Apcnt_1004476,0.330112498606136
Apcnt_1004484,0.003892265646863769
Apcnt_1004488,0.015788821879156992
Apcnt_1004500,0.22604424106913426
Apcnt_1004512,0.00956944011477826
Apcnt_1004528,0.008274626367628084
Apcnt_1004536,0.008977504673681958
Apcnt_1004544,0.028847242865132017
Apcnt_1004564,0.004481594810278091
Apcnt_1004572,0.009027143545338229
Apcnt_1004588,0.059080738855297625
Apcnt_1004624,0.21330432118269893
Apcnt_1004632,0.4425796082065777
Apcnt_1004636,0.13112414875814674
