Applicant_ID,0
Apcnt_1000032,0.3389135
Apcnt_1000048,0.2921463
Apcnt_1000052,0.4164584
Apcnt_1000076,0.7473375
Apcnt_1000080,0.10036147
Apcnt_1000084,0.24680519
Apcnt_1000104,0.22558233
Apcnt_1000116,0.7211763
Apcnt_1000128,0.4462684
Apcnt_1000156,0.24554005
Apcnt_1000192,0.18089846
Apcnt_1000208,0.040310293
Apcnt_1000264,0.7503556
Apcnt_1000288,0.05961722
Apcnt_1000292,0.40936348
Apcnt_1000328,0.6168668
Apcnt_1000336,0.3157915
Apcnt_1000356,0.098436594
Apcnt_1000368,0.16797239
Apcnt_1000372,0.48430645
Apcnt_1000392,0.06282234
Apcnt_1000396,0.10542148
Apcnt_1000400,0.047433317
Apcnt_1000416,0.34136567
Apcnt_1000428,0.022804707
Apcnt_1000440,0.030829221
Apcnt_1000456,0.38284928
Apcnt_1000472,0.039571762
Apcnt_1000488,0.07829273
Apcnt_1000492,0.07062948
Apcnt_1000504,0.73560774
Apcnt_1000516,0.26901698
Apcnt_1000532,0.036380082
Apcnt_1000552,0.23190439
Apcnt_1000564,0.3474237
Apcnt_1000576,0.6735943
Apcnt_1000596,0.04366967
Apcnt_1000620,0.05981815
Apcnt_1000624,0.017061085
Apcnt_1000636,3.4937675e-05
Apcnt_1000648,0.013725907
Apcnt_1000668,0.04446712
Apcnt_1000680,0.10519418
Apcnt_1000696,0.072983444
Apcnt_1000704,0.5338789
Apcnt_1000724,0.038291603
Apcnt_1000740,0.27852982
Apcnt_1000744,0.0009394288
Apcnt_1000756,0.02123788
Apcnt_1000768,0.0048713386
Apcnt_1000784,0.0014072955
Apcnt_1000796,0.0059374273
Apcnt_1000808,8.4395185e-07
Apcnt_1000816,0.013949722
Apcnt_1000820,0.0011561513
Apcnt_1000824,0.15243763
Apcnt_1000856,0.5914998
Apcnt_1000872,0.36733115
Apcnt_1000880,0.10086241
Apcnt_1000904,0.14228988
Apcnt_1000912,0.54658574
Apcnt_1000920,0.6677731
Apcnt_1000952,0.067195326
Apcnt_1000960,0.09132016
Apcnt_1000964,0.1819005
Apcnt_1000968,0.016535252
Apcnt_1000976,0.64698756
Apcnt_1000984,0.56027466
Apcnt_1000992,0.16775593
Apcnt_1000996,0.4245394
Apcnt_1001000,0.26841682
Apcnt_1001008,0.080886036
Apcnt_1001028,0.026101857
Apcnt_1001032,0.4605133
Apcnt_1001036,0.6976749
Apcnt_1001040,0.66868204
Apcnt_1001048,0.5894755
Apcnt_1001052,0.03995508
Apcnt_1001068,0.6603154
Apcnt_1001076,0.14475638
Apcnt_1001080,0.20069811
Apcnt_1001092,0.10971147
Apcnt_1001120,0.700557
Apcnt_1001144,0.6959685
Apcnt_1001148,0.15795961
Apcnt_1001168,0.14463902
Apcnt_1001176,0.65949994
Apcnt_1001200,0.17086679
Apcnt_1001224,0.35926822
Apcnt_1001228,0.4946248
Apcnt_1001236,0.03720227
Apcnt_1001244,0.20845816
Apcnt_1001248,0.0025370717
Apcnt_1001256,0.24685833
Apcnt_1001260,0.1790053
Apcnt_1001264,0.0082086325
Apcnt_1001288,0.015270144
Apcnt_1001292,0.047756165
Apcnt_1001296,0.0479545
Apcnt_1001304,0.28174162
Apcnt_1001308,0.11275166
Apcnt_1001316,0.22459581
Apcnt_1001320,0.6932266
Apcnt_1001352,0.30267113
Apcnt_1001360,0.35619718
Apcnt_1001376,0.88793004
Apcnt_1001384,0.044379592
Apcnt_1001388,0.46186
Apcnt_1001400,0.6225667
Apcnt_1001416,0.56127936
Apcnt_1001436,0.56593674
Apcnt_1001452,0.30753595
Apcnt_1001456,0.03795448
Apcnt_1001468,0.62594324
Apcnt_1001480,0.15428057
Apcnt_1001488,0.46295404
Apcnt_1001508,0.48805106
Apcnt_1001512,0.06462383
Apcnt_1001516,0.45093215
Apcnt_1001528,0.4209624
Apcnt_1001532,0.18282023
Apcnt_1001548,0.007484287
Apcnt_1001552,0.0024794936
Apcnt_1001572,0.2823202
Apcnt_1001580,0.0025175214
Apcnt_1001584,0.03415823
Apcnt_1001624,0.03707105
Apcnt_1001632,0.028279662
Apcnt_1001668,0.051802546
Apcnt_1001692,0.041451335
Apcnt_1001700,0.01670906
Apcnt_1001708,0.08103606
Apcnt_1001716,0.057917476
Apcnt_1001732,0.041707575
Apcnt_1001752,0.535067
Apcnt_1001760,2.10774e-05
Apcnt_1001764,0.016945362
Apcnt_1001776,0.25691754
Apcnt_1001780,0.41482458
Apcnt_1001788,0.5897948
Apcnt_1001792,0.021659821
Apcnt_1001800,0.12964553
Apcnt_1001820,0.30606133
Apcnt_1001828,0.7032925
Apcnt_1001836,0.05272031
Apcnt_1001844,0.41547674
Apcnt_1001848,0.16246381
Apcnt_1001860,0.31462076
Apcnt_1001880,0.33866113
Apcnt_1001888,0.69308
Apcnt_1001900,0.1769751
Apcnt_1001908,0.5991721
Apcnt_1001936,0.33758485
Apcnt_1001940,0.14043242
Apcnt_1001960,0.2820539
Apcnt_1001988,0.581376
Apcnt_1002000,0.091110736
Apcnt_1002020,0.17986545
Apcnt_1002024,0.46829218
Apcnt_1002028,0.3749562
Apcnt_1002032,0.2430377
Apcnt_1002044,0.08381498
Apcnt_1002052,0.15555695
Apcnt_1002056,0.006793767
Apcnt_1002080,0.016159207
Apcnt_1002084,0.12078059
Apcnt_1002096,0.09697679
Apcnt_1002112,0.00013357401
Apcnt_1002124,0.12659466
Apcnt_1002140,0.03363803
Apcnt_1002152,0.14025131
Apcnt_1002156,0.03063199
Apcnt_1002168,0.14072838
Apcnt_1002176,0.6407561
Apcnt_1002200,0.01118958
Apcnt_1002228,0.5011714
Apcnt_1002252,0.42238912
Apcnt_1002268,0.57701576
Apcnt_1002272,0.6423834
Apcnt_1002276,0.89128506
Apcnt_1002288,0.0929032
Apcnt_1002304,0.6728804
Apcnt_1002312,0.3350132
Apcnt_1002320,0.36914885
Apcnt_1002324,0.0860624
Apcnt_1002336,0.24441147
Apcnt_1002368,0.32522732
