Applicant_ID,default_status
Apcnt_1000032,0.32991835721550183
Apcnt_1000048,0.4392748976618655
Apcnt_1000052,0.3747383482965411
Apcnt_1000076,0.7680606381156198
Apcnt_1000080,0.1822717109629411
Apcnt_1000084,0.3827835435923738
Apcnt_1000104,0.3847139133614871
Apcnt_1000116,0.629091450014877
Apcnt_1000128,0.41287642533559904
Apcnt_1000156,0.35441418979802514
Apcnt_1000192,0.11794366249157173
Apcnt_1000208,0.021638549639277443
Apcnt_1000264,0.6035496039724046
Apcnt_1000288,0.04214153322400074
Apcnt_1000292,0.4959204119792809
Apcnt_1000328,0.6707229338007049
Apcnt_1000336,0.3459995639108098
Apcnt_1000356,0.07780136481498011
Apcnt_1000368,0.12965330401127553
Apcnt_1000372,0.7490332646233977
Apcnt_1000392,0.07420424478769738
Apcnt_1000396,0.09814739920325909
Apcnt_1000400,0.058280136187510274
Apcnt_1000416,0.2853587978380779
Apcnt_1000428,0.026314501748101484
Apcnt_1000440,0.03611502853952044
Apcnt_1000456,0.5348379583316311
Apcnt_1000472,0.05141691743536266
Apcnt_1000488,0.1451953519515376
Apcnt_1000492,0.08316715371102168
Apcnt_1000504,0.6965730799277957
Apcnt_1000516,0.309922225451979
Apcnt_1000532,0.08610574991559888
Apcnt_1000552,0.23695635907548476
Apcnt_1000564,0.37753384400158085
Apcnt_1000576,0.7104949702677984
Apcnt_1000596,0.09427894252130324
Apcnt_1000620,0.10741254272471491
Apcnt_1000624,0.01827496325648502
Apcnt_1000636,0.005857342750294205
Apcnt_1000648,0.03874249487340258
Apcnt_1000668,0.037377025420619346
Apcnt_1000680,0.129542709865949
Apcnt_1000696,0.04527101002704859
Apcnt_1000704,0.4891222883180531
Apcnt_1000724,0.04472046818392355
Apcnt_1000740,0.28606995073416674
Apcnt_1000744,0.014862002701960201
Apcnt_1000756,0.031649222559648936
Apcnt_1000768,0.006522670349785971
Apcnt_1000784,0.003916701251547495
Apcnt_1000796,0.005460969797209923
Apcnt_1000808,0.0032731293964536018
Apcnt_1000816,0.01950720985873852
Apcnt_1000820,0.005967622855694462
Apcnt_1000824,0.07120679339639617
Apcnt_1000856,0.5907659254189088
Apcnt_1000872,0.6629760627355263
Apcnt_1000880,0.08508198871973571
Apcnt_1000904,0.24626615577401215
Apcnt_1000912,0.6695960767726596
Apcnt_1000920,0.7109371797908703
Apcnt_1000952,0.06337533545111888
Apcnt_1000960,0.10029860284017246
Apcnt_1000964,0.1846686992118991
Apcnt_1000968,0.020193003146852052
Apcnt_1000976,0.7052471994301759
Apcnt_1000984,0.5702321330724638
Apcnt_1000992,0.2138345096221084
Apcnt_1000996,0.5213826731545893
Apcnt_1001000,0.16925808278109186
Apcnt_1001008,0.09342227094663261
Apcnt_1001028,0.024434876390914843
Apcnt_1001032,0.5130069542326274
Apcnt_1001036,0.6911737292896839
Apcnt_1001040,0.5466512462497801
Apcnt_1001048,0.6098128797344645
Apcnt_1001052,0.03486404971478903
Apcnt_1001068,0.8001704994265514
Apcnt_1001076,0.13719773555716727
Apcnt_1001080,0.1944418966352458
Apcnt_1001092,0.10014295930296302
Apcnt_1001120,0.6996959080632287
Apcnt_1001144,0.6799914479093022
Apcnt_1001148,0.17425661385813235
Apcnt_1001168,0.18707276833194228
Apcnt_1001176,0.7991774426656292
Apcnt_1001200,0.15304418745758222
Apcnt_1001224,0.3862183741764552
Apcnt_1001228,0.5367489534829465
Apcnt_1001236,0.0340598522005221
Apcnt_1001244,0.2602085536700973
Apcnt_1001248,0.022259619847100197
Apcnt_1001256,0.2812445078535817
Apcnt_1001260,0.17640894519963293
Apcnt_1001264,0.008366496695145205
Apcnt_1001288,0.03618334166464413
Apcnt_1001292,0.1004057035906834
Apcnt_1001296,0.056202359164170615
Apcnt_1001304,0.27833649554058604
Apcnt_1001308,0.11688120471746445
Apcnt_1001316,0.1545596795888378
Apcnt_1001320,0.39812314231592877
Apcnt_1001352,0.44594038292777227
Apcnt_1001360,0.37294019041393384
Apcnt_1001376,0.7944675800157897
Apcnt_1001384,0.06142241702008132
Apcnt_1001388,0.4743419218712984
Apcnt_1001400,0.8408499721051519
Apcnt_1001416,0.5838505440739808
Apcnt_1001436,0.6728361314936692
Apcnt_1001452,0.40507622273263777
Apcnt_1001456,0.04648821636181502
Apcnt_1001468,0.6889189692835255
Apcnt_1001480,0.14976033102918257
Apcnt_1001488,0.31794842216767527
Apcnt_1001508,0.5209861760634568
Apcnt_1001512,0.03430109686238937
Apcnt_1001516,0.495849215003684
Apcnt_1001528,0.40622305886148213
Apcnt_1001532,0.20360132658786742
Apcnt_1001548,0.009853145877800333
Apcnt_1001552,0.0069039560831324984
Apcnt_1001572,0.22016576884497602
Apcnt_1001580,0.015885857828193132
Apcnt_1001584,0.04044634684557121
Apcnt_1001624,0.0828164949349017
Apcnt_1001632,0.02822480635030615
Apcnt_1001668,0.04304076730193466
Apcnt_1001692,0.04220414245372011
Apcnt_1001700,0.014513906845638589
Apcnt_1001708,0.10267833811320186
Apcnt_1001716,0.0460552269191973
Apcnt_1001732,0.03615227183010927
Apcnt_1001752,0.5448076295226199
Apcnt_1001760,0.026528492592039772
Apcnt_1001764,0.018835426546083722
Apcnt_1001776,0.31353430887831424
Apcnt_1001780,0.2935926045575854
Apcnt_1001788,0.7511160092182746
Apcnt_1001792,0.03687265018266912
Apcnt_1001800,0.11585492291518149
Apcnt_1001820,0.26833647973199487
Apcnt_1001828,0.6838586531504776
Apcnt_1001836,0.07292613334440781
Apcnt_1001844,0.4694334474302356
Apcnt_1001848,0.21047196153248438
Apcnt_1001860,0.36004242288924265
Apcnt_1001880,0.3134678438063847
Apcnt_1001888,0.4592761640981823
Apcnt_1001900,0.2789369013449074
Apcnt_1001908,0.633800716557025
Apcnt_1001936,0.3407651682718888
Apcnt_1001940,0.20110821528816622
Apcnt_1001960,0.38019268933024775
Apcnt_1001988,0.6247260858653989
Apcnt_1002000,0.10875276389803983
Apcnt_1002020,0.23562304118268515
Apcnt_1002024,0.6570541065402099
Apcnt_1002028,0.37780986108661846
Apcnt_1002032,0.34317917329301717
Apcnt_1002044,0.15618284005585986
Apcnt_1002052,0.1961567186582644
Apcnt_1002056,0.015295060738911745
Apcnt_1002080,0.02063757592037192
Apcnt_1002084,0.10647749479611877
Apcnt_1002096,0.12882722571017663
Apcnt_1002112,0.004647006668505883
Apcnt_1002124,0.08623473627103329
Apcnt_1002140,0.039773791725242424
Apcnt_1002152,0.19016968015839947
Apcnt_1002156,0.02827622777536192
Apcnt_1002168,0.10306619908370102
Apcnt_1002176,0.614954294667688
Apcnt_1002200,0.02511799414964955
Apcnt_1002228,0.4956742444913511
Apcnt_1002252,0.45870005981436096
Apcnt_1002268,0.6188475026879453
Apcnt_1002272,0.6003614551053106
Apcnt_1002276,0.9139057844720732
Apcnt_1002288,0.06499585669707816
Apcnt_1002304,0.7889832917389215
Apcnt_1002312,0.42415329000683427
Apcnt_1002320,0.30611834814526745
Apcnt_1002324,0.17616175535959905
Apcnt_1002336,0.2608753958528213
Apcnt_1002368,0.3668592002641223
Apcnt_1002384,0.04725445357776044
Apcnt_1002388,0.25509615670680164
Apcnt_1002400,0.09967434317431621
Apcnt_1002404,0.3667027282653759
Apcnt_1002412,0.5612582161708691
Apcnt_1002420,0.012126712770790969
Apcnt_1002424,0.10101892035312142
Apcnt_1002432,0.09643341036047212
Apcnt_1002444,0.2946064408973066
Apcnt_1002456,0.006206601607860621
Apcnt_1002468,0.005890883717880942
Apcnt_1002472,0.01097622744853999
Apcnt_1002484,0.027757254313119113
Apcnt_1002536,0.2778284557589784
Apcnt_1002568,0.2167054279037779
Apcnt_1002576,0.27860620470118236
Apcnt_1002580,0.031535166009868915
Apcnt_1002604,0.3075669845660343
Apcnt_1002612,0.44167396178473983
Apcnt_1002616,0.4316997595685175
Apcnt_1002624,0.03675986671826832
Apcnt_1002632,0.13108503224089693
Apcnt_1002636,0.7460198322293508
Apcnt_1002644,0.41036760315756615
Apcnt_1002656,0.26987162366841827
Apcnt_1002672,0.6398666535016441
Apcnt_1002680,0.11995422106708807
Apcnt_1002700,0.35915949241628436
Apcnt_1002736,0.6722356458556776
Apcnt_1002756,0.12893174479670036
Apcnt_1002760,0.37752970293358623
Apcnt_1002768,0.5189890252928719
Apcnt_1002780,0.7376300406114402
Apcnt_1002784,0.005381266728515418
Apcnt_1002788,0.004628927035301397
Apcnt_1002796,0.07853452009731982
Apcnt_1002800,0.2863947775282008
Apcnt_1002808,0.5136857878274097
Apcnt_1002812,0.06580817711899058
Apcnt_1002832,0.503728740709285
Apcnt_1002848,0.42228261663818834
Apcnt_1002852,0.011832206615693655
Apcnt_1002860,0.7101029218734244
Apcnt_1002868,0.02982938719999783
Apcnt_1002872,0.8289064324867276
Apcnt_1002888,0.7417801501805975
Apcnt_1002892,0.03752341415205112
Apcnt_1002896,0.5146276765740004
Apcnt_1002912,0.5189609244482825
Apcnt_1002932,0.255719310330077
Apcnt_1002936,0.31098677415105513
Apcnt_1002980,0.05486193915704932
Apcnt_1002992,0.3790780467067647
Apcnt_1003000,0.10803763391701698
Apcnt_1003028,0.5370771012288491
Apcnt_1003036,0.01614187815292067
Apcnt_1003040,0.04091065981245255
Apcnt_1003048,0.9020717538091586
Apcnt_1003076,0.7922958388183459
Apcnt_1003080,0.6976539108177915
Apcnt_1003100,0.25121427589604184
Apcnt_1003148,0.39322747388386864
Apcnt_1003152,0.005517599093755822
Apcnt_1003180,0.42315196776641206
Apcnt_1003200,0.518057802511013
Apcnt_1003208,0.6984326129891423
Apcnt_1003216,0.49205655798683423
Apcnt_1003224,0.11031485412212536
Apcnt_1003228,0.175736833229084
Apcnt_1003232,0.23396710266118237
Apcnt_1003236,0.17482709249506964
Apcnt_1003276,0.28548921431716806
Apcnt_1003280,0.3464634934534154
Apcnt_1003308,0.3370284695271874
Apcnt_1003312,0.6345452525972154
Apcnt_1003324,0.1758096313584043
Apcnt_1003340,0.12160681023106619
Apcnt_1003356,0.06252946996815968
Apcnt_1003384,0.005218988756219619
Apcnt_1003400,0.005915615332679927
Apcnt_1003412,0.4571578269728741
Apcnt_1003424,0.3505339237862539
Apcnt_1003428,0.0389902311597201
Apcnt_1003452,0.14443855122197782
Apcnt_1003456,0.016430831683174735
Apcnt_1003460,0.25974151152538155
Apcnt_1003484,0.007336094773661345
Apcnt_1003504,0.04705775443515476
